datetime,business date,date,time,open,high,low,close,volume
2025-02-14 09:49:00,2025-02-14,2025-02-14,09:49:00,22217.23,22218.26,22170.8,22176.9,76255742
2025-02-14 09:50:00,2025-02-14,2025-02-14,09:50:00,22184.98,22211.07,22182.39,22204.72,83516116
2025-02-14 09:51:00,2025-02-14,2025-02-14,09:51:00,22212.26,22213.85,22194.7,22199.13,71443386
2025-02-14 09:52:00,2025-02-14,2025-02-14,09:52:00,22196.36,22196.36,22148.76,22148.76,82056890
2025-02-14 09:53:00,2025-02-14,2025-02-14,09:53:00,22150.09,22152.88,22123.97,22123.97,92134163
2025-02-14 09:54:00,2025-02-14,2025-02-14,09:54:00,22123.36,22123.49,22086.96,22086.96,96524554
2025-02-14 09:55:00,2025-02-14,2025-02-14,09:55:00,22089.11,22117.85,22087.47,22114.0,70518388
2025-02-14 09:56:00,2025-02-14,2025-02-14,09:56:00,22124.48,22124.48,22071.06,22071.06,61845779
2025-02-14 09:57:00,2025-02-14,2025-02-14,09:57:00,22072.5,22115.8,22072.48,22097.28,88689163
2025-02-14 09:58:00,2025-02-14,2025-02-14,09:58:00,22096.75,22120.34,22093.53,22116.47,70967677
2025-02-14 09:59:00,2025-02-14,2025-02-14,09:59:00,22119.57,22119.57,22107.54,22114.8,52476265
2025-02-14 10:00:00,2025-02-14,2025-02-14,10:00:00,22114.3,22129.06,22108.28,22122.37,83121759
2025-02-14 10:01:00,2025-02-14,2025-02-14,10:01:00,22133.84,22155.8,22133.84,22155.69,148959261
2025-02-14 10:02:00,2025-02-14,2025-02-14,10:02:00,22158.1,22158.84,22143.56,22148.76,91167334
2025-02-14 10:03:00,2025-02-14,2025-02-14,10:03:00,22144.25,22164.37,22137.17,22160.42,68566339
2025-02-14 10:04:00,2025-02-14,2025-02-14,10:04:00,22159.68,22159.68,22140.81,22142.55,73423316
2025-02-14 10:05:00,2025-02-14,2025-02-14,10:05:00,22140.6,22144.02,22096.79,22099.34,85552503
2025-02-14 10:06:00,2025-02-14,2025-02-14,10:06:00,22112.37,22142.24,22108.15,22141.62,74674417
2025-02-14 10:07:00,2025-02-14,2025-02-14,10:07:00,22142.8,22151.15,22103.22,22108.95,102262853
2025-02-14 10:08:00,2025-02-14,2025-02-14,10:08:00,22117.62,22135.19,22116.6,22131.03,56532160
2025-02-14 10:09:00,2025-02-14,2025-02-14,10:09:00,22135.94,22157.59,22135.64,22137.15,84212754
2025-02-14 10:10:00,2025-02-14,2025-02-14,10:10:00,22139.38,22165.74,22138.44,22164.99,63492417
2025-02-14 10:11:00,2025-02-14,2025-02-14,10:11:00,22168.14,22168.17,22147.33,22147.92,71675247
2025-02-14 10:12:00,2025-02-14,2025-02-14,10:12:00,22145.5,22148.59,22130.74,22130.74,38022452
2025-02-14 10:13:00,2025-02-14,2025-02-14,10:13:00,22131.93,22134.38,22124.23,22124.23,62749290
2025-02-14 10:14:00,2025-02-14,2025-02-14,10:14:00,22124.89,22137.23,22122.42,22128.36,49727441
2025-02-14 10:15:00,2025-02-14,2025-02-14,10:15:00,22128.87,22133.38,22109.49,22133.38,57806915
2025-02-14 10:16:00,2025-02-14,2025-02-14,10:16:00,22140.86,22154.07,22135.04,22153.68,54844066
2025-02-14 10:17:00,2025-02-14,2025-02-14,10:17:00,22154.85,22154.85,22129.31,22146.55,61999901
2025-02-14 10:18:00,2025-02-14,2025-02-14,10:18:00,22147.87,22164.41,22143.57,22163.33,59915704
2025-02-14 10:19:00,2025-02-14,2025-02-14,10:19:00,22165.43,22180.34,22165.43,22179.03,62020972
2025-02-14 10:20:00,2025-02-14,2025-02-14,10:20:00,22182.93,22196.86,22177.63,22196.86,41855539
2025-02-14 10:21:00,2025-02-14,2025-02-14,10:21:00,22207.01,22207.01,22197.71,22204.37,86488465
2025-02-14 10:22:00,2025-02-14,2025-02-14,10:22:00,22207.76,22207.76,22177.0,22178.28,52041582
2025-02-14 10:23:00,2025-02-14,2025-02-14,10:23:00,22173.09,22174.02,22159.92,22174.02,42579855
2025-02-14 10:24:00,2025-02-14,2025-02-14,10:24:00,22173.25,22174.8,22155.43,22155.43,56073176
2025-02-14 10:25:00,2025-02-14,2025-02-14,10:25:00,22159.37,22167.5,22154.75,22166.0,46615809
2025-02-14 10:26:00,2025-02-14,2025-02-14,10:26:00,22176.16,22176.16,22161.89,22169.47,58613885
2025-02-14 10:27:00,2025-02-14,2025-02-14,10:27:00,22169.25,22170.14,22142.02,22142.02,54663331
2025-02-14 10:28:00,2025-02-14,2025-02-14,10:28:00,22140.51,22150.4,22134.25,22146.62,45516684
2025-02-14 10:29:00,2025-02-14,2025-02-14,10:29:00,22148.59,22157.91,22134.37,22134.37,55792105
2025-02-14 10:30:00,2025-02-14,2025-02-14,10:30:00,22134.88,22143.36,22126.31,22126.31,47359912
2025-02-14 10:31:00,2025-02-14,2025-02-14,10:31:00,22130.49,22130.49,22091.74,22099.72,71839156
2025-02-14 10:32:00,2025-02-14,2025-02-14,10:32:00,22096.69,22121.63,22096.69,22121.35,57084471
2025-02-14 10:33:00,2025-02-14,2025-02-14,10:33:00,22116.83,22139.59,22116.83,22139.59,48498666
2025-02-14 10:34:00,2025-02-14,2025-02-14,10:34:00,22139.39,22139.81,22125.91,22127.31,48462867
2025-02-14 10:35:00,2025-02-14,2025-02-14,10:35:00,22124.72,22142.57,22124.72,22142.57,40475964
2025-02-14 10:36:00,2025-02-14,2025-02-14,10:36:00,22148.82,22148.82,22138.54,22145.1,58068632
2025-02-14 10:37:00,2025-02-14,2025-02-14,10:37:00,22144.58,22161.33,22144.58,22156.3,50739043
2025-02-14 10:38:00,2025-02-14,2025-02-14,10:38:00,22158.74,22163.23,22147.33,22163.23,42225670
2025-02-14 10:39:00,2025-02-14,2025-02-14,10:39:00,22165.7,22175.93,22165.7,22169.32,87041902
2025-02-14 10:40:00,2025-02-14,2025-02-14,10:40:00,22169.34,22183.97,22168.93,22182.83,65541175
2025-02-14 10:41:00,2025-02-14,2025-02-14,10:41:00,22192.89,22192.89,22179.7,22188.21,71726310
2025-02-14 10:42:00,2025-02-14,2025-02-14,10:42:00,22189.61,22192.74,22183.6,22186.89,64300408
2025-02-14 10:43:00,2025-02-14,2025-02-14,10:43:00,22188.35,22198.55,22188.07,22190.16,62005490
2025-02-14 10:44:00,2025-02-14,2025-02-14,10:44:00,22190.24,22191.86,22180.02,22191.86,37596865
2025-02-14 10:45:00,2025-02-14,2025-02-14,10:45:00,22192.51,22204.41,22190.38,22204.41,48496077
2025-02-14 10:46:00,2025-02-14,2025-02-14,10:46:00,22209.16,22224.73,22204.19,22219.08,76003830
2025-02-14 10:47:00,2025-02-14,2025-02-14,10:47:00,22224.27,22225.43,22218.75,22225.2,41527745
2025-02-14 10:48:00,2025-02-14,2025-02-14,10:48:00,22225.18,22254.68,22222.67,22254.68,58483295
2025-02-14 10:49:00,2025-02-14,2025-02-14,10:49:00,22252.87,22276.51,22252.87,22257.82,126044414
2025-02-14 10:50:00,2025-02-14,2025-02-14,10:50:00,22258.89,22262.9,22252.44,22262.9,59960130
2025-02-14 10:51:00,2025-02-14,2025-02-14,10:51:00,22268.03,22274.99,22265.95,22272.57,50819520
2025-02-14 10:52:00,2025-02-14,2025-02-14,10:52:00,22272.08,22279.62,22257.64,22263.48,58706674
2025-02-14 10:53:00,2025-02-14,2025-02-14,10:53:00,22264.24,22265.26,22250.1,22254.95,46362047
2025-02-14 10:54:00,2025-02-14,2025-02-14,10:54:00,22254.44,22278.95,22254.44,22276.42,57505746
2025-02-14 10:55:00,2025-02-14,2025-02-14,10:55:00,22284.38,22303.21,22284.38,22301.32,74368352
2025-02-14 10:56:00,2025-02-14,2025-02-14,10:56:00,22310.55,22310.55,22289.26,22289.74,60086378
2025-02-14 10:57:00,2025-02-14,2025-02-14,10:57:00,22282.95,22283.94,22271.18,22273.45,42998682
2025-02-14 10:58:00,2025-02-14,2025-02-14,10:58:00,22276.87,22276.87,22252.4,22252.4,58679884
2025-02-14 10:59:00,2025-02-14,2025-02-14,10:59:00,22254.93,22259.73,22245.19,22250.91,64428056
2025-02-14 11:00:00,2025-02-14,2025-02-14,11:00:00,22248.64,22264.37,22245.35,22259.6,45651222
2025-02-14 11:01:00,2025-02-14,2025-02-14,11:01:00,22270.59,22270.59,22255.62,22258.67,35489273
2025-02-14 11:02:00,2025-02-14,2025-02-14,11:02:00,22255.95,22281.79,22255.95,22279.37,45310268
2025-02-14 11:03:00,2025-02-14,2025-02-14,11:03:00,22279.94,22286.34,22279.5,22285.22,42643493
2025-02-14 11:04:00,2025-02-14,2025-02-14,11:04:00,22282.19,22287.39,22278.91,22286.19,45267265
2025-02-14 11:05:00,2025-02-14,2025-02-14,11:05:00,22284.74,22289.39,22279.94,22283.8,49998029
2025-02-14 11:06:00,2025-02-14,2025-02-14,11:06:00,22293.77,22298.06,22288.75,22290.77,44385242
2025-02-14 11:07:00,2025-02-14,2025-02-14,11:07:00,22290.28,22301.99,22289.99,22301.92,37835962
2025-02-14 11:08:00,2025-02-14,2025-02-14,11:08:00,22300.86,22308.55,22297.93,22300.6,42592075
2025-02-14 11:09:00,2025-02-14,2025-02-14,11:09:00,22300.06,22315.46,22297.27,22315.46,57382090
2025-02-14 11:10:00,2025-02-14,2025-02-14,11:10:00,22317.87,22320.71,22302.54,22305.99,39375102
2025-02-14 11:11:00,2025-02-14,2025-02-14,11:11:00,22310.3,22322.84,22303.39,22322.34,35632952
2025-02-14 11:12:00,2025-02-14,2025-02-14,11:12:00,22328.59,22348.13,22320.56,22345.06,55824081
2025-02-14 11:13:00,2025-02-14,2025-02-14,11:13:00,22347.75,22375.42,22347.75,22369.25,98500228
2025-02-14 11:14:00,2025-02-14,2025-02-14,11:14:00,22367.88,22368.15,22342.55,22360.43,52124285
2025-02-14 11:15:00,2025-02-14,2025-02-14,11:15:00,22365.43,22390.1,22365.43,22379.74,121240767
2025-02-14 11:16:00,2025-02-14,2025-02-14,11:16:00,22382.2,22396.69,22382.2,22389.48,55895517
2025-02-14 11:17:00,2025-02-14,2025-02-14,11:17:00,22388.47,22397.37,22361.58,22362.43,69489573
2025-02-14 11:18:00,2025-02-14,2025-02-14,11:18:00,22360.43,22362.28,22332.48,22332.53,75649679
2025-02-14 11:19:00,2025-02-14,2025-02-14,11:19:00,22332.39,22332.39,22298.26,22298.26,47835847
2025-02-14 11:20:00,2025-02-14,2025-02-14,11:20:00,22303.09,22323.38,22298.86,22314.47,43204839
2025-02-14 11:21:00,2025-02-14,2025-02-14,11:21:00,22324.68,22328.18,22319.27,22322.07,48938899
2025-02-14 11:22:00,2025-02-14,2025-02-14,11:22:00,22323.03,22327.41,22295.97,22295.97,41469093
2025-02-14 11:23:00,2025-02-14,2025-02-14,11:23:00,22300.68,22300.68,22273.6,22281.48,46058822
2025-02-14 11:24:00,2025-02-14,2025-02-14,11:24:00,22279.74,22295.17,22279.74,22285.93,39571702
2025-02-14 11:25:00,2025-02-14,2025-02-14,11:25:00,22285.36,22289.91,22279.3,22282.31,41455362
2025-02-14 11:26:00,2025-02-14,2025-02-14,11:26:00,22294.88,22319.07,22285.37,22319.07,46870712
2025-02-14 11:27:00,2025-02-14,2025-02-14,11:27:00,22316.91,22331.64,22316.91,22326.1,42799419
2025-02-14 11:28:00,2025-02-14,2025-02-14,11:28:00,22326.29,22335.45,22309.89,22309.89,35694931
2025-02-14 11:29:00,2025-02-14,2025-02-14,11:29:00,22311.3,22312.79,22304.38,22308.67,27502944
2025-02-14 11:30:00,2025-02-14,2025-02-14,11:30:00,22309.47,22324.62,22309.47,22321.99,47731227
2025-02-14 11:31:00,2025-02-14,2025-02-14,11:31:00,22331.23,22331.78,22324.3,22331.59,54962343
2025-02-14 11:32:00,2025-02-14,2025-02-14,11:32:00,22331.57,22334.66,22324.89,22329.19,30019648
2025-02-14 11:33:00,2025-02-14,2025-02-14,11:33:00,22331.15,22331.15,22310.98,22312.87,29157912
2025-02-14 11:34:00,2025-02-14,2025-02-14,11:34:00,22312.24,22338.85,22312.24,22336.56,44546372
2025-02-14 11:35:00,2025-02-14,2025-02-14,11:35:00,22336.68,22352.88,22332.54,22350.87,35685882
2025-02-14 11:36:00,2025-02-14,2025-02-14,11:36:00,22359.28,22359.28,22333.47,22338.06,35761962
2025-02-14 11:37:00,2025-02-14,2025-02-14,11:37:00,22337.49,22337.58,22328.82,22332.22,39036589
2025-02-14 11:38:00,2025-02-14,2025-02-14,11:38:00,22334.13,22336.95,22323.5,22325.35,31194785
2025-02-14 11:39:00,2025-02-14,2025-02-14,11:39:00,22324.2,22333.62,22324.03,22333.62,64225106
2025-02-14 11:40:00,2025-02-14,2025-02-14,11:40:00,22333.51,22350.46,22327.55,22345.46,49348215
2025-02-14 11:41:00,2025-02-14,2025-02-14,11:41:00,22353.35,22355.1,22340.39,22353.21,30754157
2025-02-14 11:42:00,2025-02-14,2025-02-14,11:42:00,22349.38,22358.06,22349.38,22353.74,34077034
2025-02-14 11:43:00,2025-02-14,2025-02-14,11:43:00,22354.68,22358.92,22353.19,22354.56,47836887
2025-02-14 11:44:00,2025-02-14,2025-02-14,11:44:00,22356.54,22363.4,22350.94,22350.94,43473319
2025-02-14 11:45:00,2025-02-14,2025-02-14,11:45:00,22346.77,22349.84,22341.63,22346.64,26893329
2025-02-14 11:46:00,2025-02-14,2025-02-14,11:46:00,22353.69,22353.69,22337.63,22337.63,29756521
2025-02-14 11:47:00,2025-02-14,2025-02-14,11:47:00,22338.35,22338.52,22328.49,22328.68,81867574
2025-02-14 11:48:00,2025-02-14,2025-02-14,11:48:00,22328.98,22340.28,22328.98,22335.19,54622099
2025-02-14 11:49:00,2025-02-14,2025-02-14,11:49:00,22338.99,22341.72,22334.76,22341.72,37662210
2025-02-14 11:50:00,2025-02-14,2025-02-14,11:50:00,22340.55,22346.87,22337.64,22338.52,49788248
2025-02-14 11:51:00,2025-02-14,2025-02-14,11:51:00,22345.21,22345.21,22321.08,22321.08,46180370
2025-02-14 11:52:00,2025-02-14,2025-02-14,11:52:00,22317.9,22324.02,22317.9,22320.32,34530453
2025-02-14 11:53:00,2025-02-14,2025-02-14,11:53:00,22317.91,22318.89,22308.23,22311.04,31108869
2025-02-14 11:54:00,2025-02-14,2025-02-14,11:54:00,22310.3,22310.3,22285.73,22290.37,40960660
2025-02-14 11:55:00,2025-02-14,2025-02-14,11:55:00,22290.08,22291.28,22280.88,22285.63,36176666
2025-02-14 11:56:00,2025-02-14,2025-02-14,11:56:00,22298.36,22298.36,22283.19,22283.38,36289536
2025-02-14 11:57:00,2025-02-14,2025-02-14,11:57:00,22281.87,22288.32,22281.87,22284.15,33058666
2025-02-14 11:58:00,2025-02-14,2025-02-14,11:58:00,22281.36,22286.22,22272.63,22272.63,29025665
2025-02-14 11:59:00,2025-02-14,2025-02-14,11:59:00,22272.79,22292.2,22271.58,22290.32,102874805
2025-02-14 12:00:00,2025-02-14,2025-02-14,12:00:00,22288.72,22303.8,22288.72,22303.8,23831878
2025-02-14 13:01:00,2025-02-14,2025-02-14,13:01:00,22300.86,22354.15,22296.93,22354.15,205307659
2025-02-14 13:02:00,2025-02-14,2025-02-14,13:02:00,22355.31,22369.1,22350.24,22369.1,74965891
2025-02-14 13:03:00,2025-02-14,2025-02-14,13:03:00,22368.43,22372.14,22351.12,22351.12,82998889
2025-02-14 13:04:00,2025-02-14,2025-02-14,13:04:00,22352.08,22356.45,22334.94,22352.82,79715122
2025-02-14 13:05:00,2025-02-14,2025-02-14,13:05:00,22351.74,22368.02,22348.39,22367.09,77605772
2025-02-14 13:06:00,2025-02-14,2025-02-14,13:06:00,22378.32,22378.32,22351.69,22353.94,57256905
2025-02-14 13:07:00,2025-02-14,2025-02-14,13:07:00,22353.18,22362.83,22342.85,22362.83,68403906
2025-02-14 13:08:00,2025-02-14,2025-02-14,13:08:00,22363.29,22369.84,22345.21,22345.21,53901559
2025-02-14 13:09:00,2025-02-14,2025-02-14,13:09:00,22342.71,22353.12,22334.53,22339.96,74703667
2025-02-14 13:10:00,2025-02-14,2025-02-14,13:10:00,22330.19,22339.55,22325.6,22325.6,52760649
2025-02-14 13:11:00,2025-02-14,2025-02-14,13:11:00,22334.45,22347.43,22327.65,22341.35,59877757
2025-02-14 13:12:00,2025-02-14,2025-02-14,13:12:00,22340.37,22360.64,22340.37,22357.58,48160201
2025-02-14 13:13:00,2025-02-14,2025-02-14,13:13:00,22359.67,22371.01,22359.67,22371.01,64557488
2025-02-14 13:14:00,2025-02-14,2025-02-14,13:14:00,22371.26,22385.93,22371.26,22378.9,120776026
2025-02-14 13:15:00,2025-02-14,2025-02-14,13:15:00,22380.39,22380.39,22361.67,22367.6,60199853
2025-02-14 13:16:00,2025-02-14,2025-02-14,13:16:00,22377.92,22377.92,22334.46,22334.46,89980263
2025-02-14 13:17:00,2025-02-14,2025-02-14,13:17:00,22334.87,22350.17,22334.87,22341.99,48757449
2025-02-14 13:18:00,2025-02-14,2025-02-14,13:18:00,22342.32,22346.13,22334.76,22334.76,46504960
2025-02-14 13:19:00,2025-02-14,2025-02-14,13:19:00,22333.5,22333.5,22289.95,22291.54,68373076
2025-02-14 13:20:00,2025-02-14,2025-02-14,13:20:00,22296.3,22309.66,22296.3,22309.66,66888304
2025-02-14 13:21:00,2025-02-14,2025-02-14,13:21:00,22324.1,22324.1,22310.52,22313.33,62249139
2025-02-14 13:22:00,2025-02-14,2025-02-14,13:22:00,22312.94,22323.64,22308.49,22318.99,53944592
2025-02-14 13:23:00,2025-02-14,2025-02-14,13:23:00,22315.58,22325.63,22315.58,22325.63,75146549
2025-02-14 13:24:00,2025-02-14,2025-02-14,13:24:00,22324.88,22332.67,22320.08,22332.67,50451113
2025-02-14 13:25:00,2025-02-14,2025-02-14,13:25:00,22331.46,22348.77,22331.46,22347.35,57869944
2025-02-14 13:26:00,2025-02-14,2025-02-14,13:26:00,22358.66,22363.38,22351.27,22363.38,76003828
2025-02-14 13:27:00,2025-02-14,2025-02-14,13:27:00,22362.95,22371.63,22360.95,22370.93,54867197
2025-02-14 13:28:00,2025-02-14,2025-02-14,13:28:00,22367.82,22369.16,22361.71,22361.99,71664664
2025-02-14 13:29:00,2025-02-14,2025-02-14,13:29:00,22365.96,22367.8,22358.17,22361.98,77358700
2025-02-14 13:30:00,2025-02-14,2025-02-14,13:30:00,22359.75,22362.92,22351.34,22356.84,58417474
2025-02-14 13:31:00,2025-02-14,2025-02-14,13:31:00,22364.24,22376.01,22362.19,22372.17,64622531
2025-02-14 13:32:00,2025-02-14,2025-02-14,13:32:00,22375.16,22383.19,22368.25,22377.52,57801826
2025-02-14 13:33:00,2025-02-14,2025-02-14,13:33:00,22378.72,22386.22,22376.8,22386.16,49671633
2025-02-14 13:34:00,2025-02-14,2025-02-14,13:34:00,22391.13,22406.04,22387.64,22402.69,78386685
2025-02-14 13:35:00,2025-02-14,2025-02-14,13:35:00,22399.28,22401.32,22387.18,22388.42,63687588
2025-02-14 13:36:00,2025-02-14,2025-02-14,13:36:00,22396.58,22396.58,22380.88,22382.65,64735068
2025-02-14 13:37:00,2025-02-14,2025-02-14,13:37:00,22382.81,22386.62,22367.05,22367.05,61998170
2025-02-14 13:38:00,2025-02-14,2025-02-14,13:38:00,22364.38,22364.38,22323.37,22326.27,76293037
2025-02-14 13:39:00,2025-02-14,2025-02-14,13:39:00,22323.48,22325.13,22191.2,22191.2,199486536
2025-02-14 13:40:00,2025-02-14,2025-02-14,13:40:00,22187.48,22187.48,22136.15,22136.15,202437067
2025-02-14 13:41:00,2025-02-14,2025-02-14,13:41:00,22136.57,22215.08,22130.05,22215.08,175854233
2025-02-14 13:42:00,2025-02-14,2025-02-14,13:42:00,22219.03,22225.75,22153.38,22154.47,88499383
2025-02-14 13:43:00,2025-02-14,2025-02-14,13:43:00,22157.44,22163.24,22149.25,22156.48,69991908
2025-02-14 13:44:00,2025-02-14,2025-02-14,13:44:00,22158.82,22189.01,22152.53,22186.23,90469817
2025-02-14 13:45:00,2025-02-14,2025-02-14,13:45:00,22188.43,22209.95,22188.43,22209.37,82720488
2025-02-14 13:46:00,2025-02-14,2025-02-14,13:46:00,22214.42,22221.05,22199.57,22221.05,58351072
2025-02-14 13:47:00,2025-02-14,2025-02-14,13:47:00,22216.69,22219.18,22193.5,22193.5,48285765
2025-02-14 13:48:00,2025-02-14,2025-02-14,13:48:00,22187.83,22187.83,22165.81,22165.81,55353266
2025-02-14 13:49:00,2025-02-14,2025-02-14,13:49:00,22161.87,22161.87,22116.48,22119.63,76736511
2025-02-14 13:50:00,2025-02-14,2025-02-14,13:50:00,22118.32,22130.74,22098.09,22128.43,108345512
2025-02-14 13:51:00,2025-02-14,2025-02-14,13:51:00,22139.57,22168.91,22130.46,22168.91,90928197
2025-02-14 13:52:00,2025-02-14,2025-02-14,13:52:00,22167.42,22168.26,22157.11,22157.19,48906874
2025-02-14 13:53:00,2025-02-14,2025-02-14,13:53:00,22157.62,22178.19,22154.66,22174.81,53252779
2025-02-14 13:54:00,2025-02-14,2025-02-14,13:54:00,22176.0,22199.16,22172.76,22199.16,73839548
2025-02-14 13:55:00,2025-02-14,2025-02-14,13:55:00,22197.26,22200.78,22179.33,22185.16,49390687
2025-02-14 13:56:00,2025-02-14,2025-02-14,13:56:00,22192.82,22197.75,22175.69,22197.75,55796186
2025-02-14 13:57:00,2025-02-14,2025-02-14,13:57:00,22195.04,22218.7,22195.04,22218.7,45632409
2025-02-14 13:58:00,2025-02-14,2025-02-14,13:58:00,22219.22,22233.85,22217.09,22225.9,63817163
2025-02-14 13:59:00,2025-02-14,2025-02-14,13:59:00,22227.09,22229.08,22219.3,22220.34,77238108
2025-02-14 14:00:00,2025-02-14,2025-02-14,14:00:00,22219.56,22223.33,22215.45,22220.15,37680214
2025-02-14 14:01:00,2025-02-14,2025-02-14,14:01:00,22229.52,22256.62,22222.35,22251.88,70083733
2025-02-14 14:02:00,2025-02-14,2025-02-14,14:02:00,22244.15,22270.56,22244.15,22269.52,58469685
2025-02-14 14:03:00,2025-02-14,2025-02-14,14:03:00,22271.23,22276.84,22263.26,22274.21,46443179
2025-02-14 14:04:00,2025-02-14,2025-02-14,14:04:00,22272.87,22272.87,22253.91,22258.58,49923875
2025-02-14 14:05:00,2025-02-14,2025-02-14,14:05:00,22258.58,22265.75,22256.01,22265.75,42481688
2025-02-14 14:06:00,2025-02-14,2025-02-14,14:06:00,22273.65,22273.65,22254.03,22256.88,38597800
2025-02-14 14:07:00,2025-02-14,2025-02-14,14:07:00,22256.58,22267.46,22246.66,22265.98,91831172
2025-02-14 14:08:00,2025-02-14,2025-02-14,14:08:00,22269.57,22282.97,22269.4,22280.72,61172212
2025-02-14 14:09:00,2025-02-14,2025-02-14,14:09:00,22281.68,22283.79,22269.55,22269.55,136754113
2025-02-14 14:10:00,2025-02-14,2025-02-14,14:10:00,22270.5,22279.3,22267.61,22269.27,47410608
2025-02-14 14:11:00,2025-02-14,2025-02-14,14:11:00,22280.6,22287.78,22261.14,22282.54,57460930
2025-02-14 14:12:00,2025-02-14,2025-02-14,14:12:00,22283.98,22295.28,22281.18,22293.7,77733638
2025-02-14 14:13:00,2025-02-14,2025-02-14,14:13:00,22292.08,22305.39,22289.72,22295.82,69139628
2025-02-14 14:14:00,2025-02-14,2025-02-14,14:14:00,22297.89,22360.29,22289.86,22360.29,112254810
2025-02-14 14:15:00,2025-02-14,2025-02-14,14:15:00,22360.16,22403.37,22359.3,22397.52,154958621
2025-02-14 14:16:00,2025-02-14,2025-02-14,14:16:00,22403.57,22403.57,22333.35,22333.35,72767380
2025-02-14 14:17:00,2025-02-14,2025-02-14,14:17:00,22330.45,22353.72,22330.24,22353.39,58350752
2025-02-14 14:18:00,2025-02-14,2025-02-14,14:18:00,22355.16,22355.47,22333.42,22333.42,44409088
2025-02-14 14:19:00,2025-02-14,2025-02-14,14:19:00,22332.25,22338.76,22329.86,22336.88,40323725
2025-02-14 14:20:00,2025-02-14,2025-02-14,14:20:00,22337.12,22363.54,22333.44,22361.37,44579058
2025-02-14 14:21:00,2025-02-14,2025-02-14,14:21:00,22363.35,22363.35,22352.2,22358.93,43781170
2025-02-14 14:22:00,2025-02-14,2025-02-14,14:22:00,22359.17,22374.73,22352.56,22352.56,44237985
2025-02-14 14:23:00,2025-02-14,2025-02-14,14:23:00,22357.02,22387.13,22355.98,22384.96,45580221
2025-02-14 14:24:00,2025-02-14,2025-02-14,14:24:00,22387.66,22392.38,22377.75,22377.75,54282970
2025-02-14 14:25:00,2025-02-14,2025-02-14,14:25:00,22374.71,22390.02,22370.15,22386.47,55876355
2025-02-14 14:26:00,2025-02-14,2025-02-14,14:26:00,22395.72,22418.05,22390.01,22402.33,54147218
2025-02-14 14:27:00,2025-02-14,2025-02-14,14:27:00,22406.23,22406.23,22383.57,22402.43,49328383
2025-02-14 14:28:00,2025-02-14,2025-02-14,14:28:00,22406.09,22406.09,22385.05,22385.05,36861173
2025-02-14 14:29:00,2025-02-14,2025-02-14,14:29:00,22384.84,22387.3,22371.15,22371.8,35346197
2025-02-14 14:30:00,2025-02-14,2025-02-14,14:30:00,22371.0,22371.0,22312.36,22313.71,67035752
2025-02-14 14:31:00,2025-02-14,2025-02-14,14:31:00,22318.56,22318.56,22283.33,22284.77,55041645
2025-02-14 14:32:00,2025-02-14,2025-02-14,14:32:00,22290.19,22344.92,22288.85,22344.92,81792410
2025-02-14 14:33:00,2025-02-14,2025-02-14,14:33:00,22345.2,22365.13,22345.2,22356.53,52998175
2025-02-14 14:34:00,2025-02-14,2025-02-14,14:34:00,22354.85,22373.79,22354.4,22370.59,49153808
2025-02-14 14:35:00,2025-02-14,2025-02-14,14:35:00,22375.58,22375.58,22362.01,22362.01,48418970
2025-02-14 14:36:00,2025-02-14,2025-02-14,14:36:00,22372.24,22372.24,22355.85,22363.28,52167126
2025-02-14 14:37:00,2025-02-14,2025-02-14,14:37:00,22361.65,22387.1,22355.66,22386.73,77806784
2025-02-14 14:38:00,2025-02-14,2025-02-14,14:38:00,22388.13,22393.16,22381.81,22385.46,49875343
2025-02-14 14:39:00,2025-02-14,2025-02-14,14:39:00,22390.67,22399.59,22387.06,22396.29,46687599
2025-02-14 14:40:00,2025-02-14,2025-02-14,14:40:00,22399.12,22407.8,22397.43,22406.11,56548857
2025-02-14 14:41:00,2025-02-14,2025-02-14,14:41:00,22413.05,22413.05,22400.65,22405.63,54981750
2025-02-14 14:42:00,2025-02-14,2025-02-14,14:42:00,22409.04,22418.3,22405.71,22418.02,57833076
2025-02-14 14:43:00,2025-02-14,2025-02-14,14:43:00,22415.02,22430.14,22415.02,22422.12,47255778
2025-02-14 14:44:00,2025-02-14,2025-02-14,14:44:00,22418.86,22423.16,22413.01,22419.29,53627594
2025-02-14 14:45:00,2025-02-14,2025-02-14,14:45:00,22420.94,22422.7,22412.93,22416.05,62591906
2025-02-14 14:46:00,2025-02-14,2025-02-14,14:46:00,22427.32,22436.58,22421.15,22430.74,89862192
2025-02-14 14:47:00,2025-02-14,2025-02-14,14:47:00,22428.57,22428.79,22415.85,22419.14,51454314
2025-02-14 14:48:00,2025-02-14,2025-02-14,14:48:00,22418.58,22418.58,22408.11,22413.43,79694913
2025-02-14 14:49:00,2025-02-14,2025-02-14,14:49:00,22413.98,22417.25,22379.44,22380.54,56853736
2025-02-14 14:50:00,2025-02-14,2025-02-14,14:50:00,22376.06,22377.36,22371.76,22372.06,42443333
2025-02-14 14:51:00,2025-02-14,2025-02-14,14:51:00,22387.59,22398.21,22378.99,22398.21,56736243
2025-02-14 14:52:00,2025-02-14,2025-02-14,14:52:00,22397.21,22400.7,22377.03,22377.17,59607862
2025-02-14 14:53:00,2025-02-14,2025-02-14,14:53:00,22373.92,22381.35,22364.2,22365.8,48982307
